"";"X";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"483";483;"olha a novida chegamos na privalia pra aquecer o brasil voce qualquer parte do pais po comprar nossas";FALSE;0;NA;"2017-05-22 18:36:41";FALSE;NA;866724514742362112;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"KonykOficial";0;FALSE;FALSE;NA;NA
"484";484;"rt zotam2 tomar o passaporte aecio nao quer dizer nada se quiser fugir do brasil tem o helicoptero perrela e o aeroporto do tio";FALSE;0;NA;"2017-05-22 18:36:41";FALSE;NA;866724511894437888;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"pedrocmpns";6;TRUE;FALSE;NA;NA
"485";485;"rt brasil247 monica iozzi tera pagar r 30 mil a gilmar mens brasil 247 via brasil247";FALSE;0;NA;"2017-05-22 18:36:41";FALSE;NA;866724511739203584;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"SturtSilva";29;TRUE;FALSE;NA;NA
"486";486;"rt jackcanalha vendo essa atual situacao politica do brasil";FALSE;0;NA;"2017-05-22 18:36:41";FALSE;NA;866724511525240832;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"bemagalhaesss";10;TRUE;FALSE;NA;NA
"487";487;"savio cavalcante lembra do cansei 2007 citando reinaldo azevedo essa classe media e o novo negro do brasil semdireita poehmas";FALSE;1;NA;"2017-05-22 18:36:40";FALSE;NA;866724509415591936;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Contradit";1;FALSE;FALSE;NA;NA
"488";488;"rt faxinanopor pessoal chega ssa conversinha que vai ter eleicoes diretas porque o pt quer a constituicao vai ser respeitada rada�";FALSE;0;NA;"2017-05-22 18:36:40";FALSE;NA;866724507607863296;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"GuuHCaldeira1";6;TRUE;FALSE;NA;NA
"489";489;"brasil lembra mais amp8216walking adamp8217 diz procurador da lava jato via veja";FALSE;0;NA;"2017-05-22 18:36:39";FALSE;NA;866724506374688768;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"wmocuna";0;FALSE;FALSE;NA;NA
"490";490;"rt goncalveslima20 janaina paschoal alerta gravissimo iminente golpe contra a constituicao e o brasil veja vio";FALSE;0;NA;"2017-05-22 18:36:39";FALSE;NA;866724502654332928;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"iva_ivani";4;TRUE;FALSE;NA;NA
"491";491;"meu brasil do ceu";FALSE;0;NA;"2017-05-22 18:36:38";FALSE;NA;866724502188814336;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"XXVlI";0;FALSE;FALSE;NA;NA
"492";492;"rt fullfuck vamo beijar ate o brasil melhor e quando isso acontecer a gente comemora beijando";FALSE;0;NA;"2017-05-22 18:36:37";FALSE;NA;866724497994416128;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"alicemarlettaaf";1;TRUE;FALSE;NA;NA
"493";493;"onu aceita nuncia lula contra moro via sputnikbrasil";FALSE;0;NA;"2017-05-22 18:36:37";FALSE;NA;866724495456960512;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"13COELHO";0;FALSE;FALSE;NA;NA
"494";494;"rt eonlinebrasil amamos ed sheeran sembarca no brasil e curte festa com samba em curitiba confira gt https�";FALSE;0;NA;"2017-05-22 18:36:37";FALSE;NA;866724494387404800;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Esther_Online21";12;TRUE;FALSE;NA;NA
"495";495;"rt castro2monica farra do boi joesley pediu �pelo amor us� para aecio parar pedir propina brasil 247";FALSE;0;NA;"2017-05-22 18:36:35";FALSE;NA;866724489836605440;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"al17212";9;TRUE;FALSE;NA;NA
"496";496;"rt zambininha quantas pessoa teremos q colocar no por ate perceberem q dilma russef eh o unico ser vertebrado honesto no brasil hamel�";FALSE;0;NA;"2017-05-22 18:36:35";FALSE;NA;866724488330829824;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"dusksfrom";393;TRUE;FALSE;NA;NA
"497";497;"pai primo aecio confirma sabafo �ele nao honra a memoria do pai e do avo� noticias r7 brasil";FALSE;0;NA;"2017-05-22 18:36:34";FALSE;NA;866724481682812928;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Inovabrasil2010";0;FALSE;FALSE;NA;NA
"498";498;"rt choosezaynbr i dont wanna live forever agora e certificado platina no brasil e no mexico congrats zaynmalik and taylorswift13�";FALSE;0;NA;"2017-05-22 18:36:33";FALSE;NA;866724481296891904;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"idiotzayngirll";34;TRUE;FALSE;NA;NA
"499";499;"socorro ca o semprego no brasil emilly do ceu se essa moda pega vai ter leiloando as faixa miss kkkk";FALSE;0;NA;"2017-05-22 18:36:33";FALSE;NA;866724480198078464;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"IngridSilvabar4";0;FALSE;FALSE;NA;NA
"500";500;"rt pumabr licaza e agilida a cada movimento kyliejenner e foreverfierce faca parte";FALSE;0;NA;"2017-05-22 18:36:33";FALSE;NA;866724479522746368;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"AmarisPresley";484;TRUE;FALSE;NA;NA
"501";501;"rt jefer234 procurase vivo ou morto diz lula a moro em ataque a imprensa via exame";FALSE;0;NA;"2017-05-22 18:36:33";FALSE;NA;866724478864240640;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ElisetePena";5;TRUE;FALSE;NA;NA
"502";502;"brasil tera sete novos voos para os eua ate o fim do ano";FALSE;0;NA;"2017-05-22 18:36:32";FALSE;NA;866724477001977856;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"FestivalJPA";0;FALSE;FALSE;NA;NA
"503";503;"senador ronaldo caiado tona michel temer e diz que ele cometeu crime responsabilida";FALSE;0;NA;"2017-05-22 18:36:32";FALSE;NA;866724473298456576;NA;"<a href=""http://www.networkedblogs.com/"" rel=""nofollow"">NetworkedBlogs</a>";"Tricolor_Brasil";0;FALSE;FALSE;NA;NA
"504";504;"rt oglobopolitica operacao usada por temer como motivo para receber dono da jbs so ocorreu 10 dias apos encontro";FALSE;0;NA;"2017-05-22 18:36:31";FALSE;NA;866724472090501120;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"maicaneto";273;TRUE;FALSE;NA;NA
"505";505;"rt oglobopolitica pedido temer sera julgado so apos conclusao pericia diz carmen lucia";FALSE;0;NA;"2017-05-22 18:36:31";FALSE;NA;866724471746461696;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"maria_lima";6;TRUE;FALSE;NA;NA
"506";506;"rt mblivre acordo feito com joesley batista e absurdo lacao expos a corrupcao mais cara ja vista no brasil porem um acordo exagerada�";FALSE;0;NA;"2017-05-22 18:36:30";FALSE;NA;866724468760162304;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"nandosegarra";223;TRUE;FALSE;NA;NA
"507";507;"rt garotabangtan eu me amo ame a si mesmo as gringas querendo ou nao o brasil sempre sera lembrado edu00a0u00bdu00b8u008d bbmas";FALSE;0;NA;"2017-05-22 18:36:29";FALSE;NA;866724463177605120;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>";"BrunaFagundesK";442;TRUE;FALSE;NA;NA
"508";508;"rt pablomiyazawa o brasil tem jeito afinal";FALSE;0;NA;"2017-05-22 18:36:29";FALSE;NA;866724462451978240;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"naty_giacomelli";45;TRUE;FALSE;NA;NA
"509";509;"rt garotabangtan eu me amo ame a si mesmo as gringas querendo ou nao o brasil sempre sera lembrado edu00a0u00bdu00b8u008d bbmas";FALSE;0;NA;"2017-05-22 18:36:29";FALSE;NA;866724461642485760;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"OnlyMyCake";442;TRUE;FALSE;NA;NA
"510";510;"stf so agendara julgamento sobre inquerito temer apos conclusao da pericia do gravador diz carmen lucia�";FALSE;0;NA;"2017-05-22 18:36:29";TRUE;NA;866724461348868096;NA;"<a href=""http://brasiliadefato.com.br/"" rel=""nofollow"">BDF Share</a>";"BrasiliadeFato";0;FALSE;FALSE;NA;NA
"511";511;"rt jornaloglobo lula me pediu para atenr lir do mst diz joesley em conversa gravada";FALSE;0;NA;"2017-05-22 18:36:26";FALSE;NA;866724451722940416;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"fcomario";132;TRUE;FALSE;NA;NA
"512";512;"rt papelpop chloe a do meme esta no brasil e vai se encontrar com a giovanna do forninho";FALSE;0;NA;"2017-05-22 18:36:25";FALSE;NA;866724446081568768;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"isabellns";147;TRUE;FALSE;NA;NA
"513";513;"rt brasil247 maia ja arquivou 5 dos 8 pedidos impeachment contra temer brasil 247 via brasil247";FALSE;0;NA;"2017-05-22 18:36:25";FALSE;NA;866724445356003328;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"SturtSilva";192;TRUE;FALSE;NA;NA
"514";514;"rt armandoprado7 nassif �grupo do golpe esta totalmente sarticulado� brasil 247 via brasil247";FALSE;0;NA;"2017-05-22 18:36:24";FALSE;NA;866724442763927552;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>";"kelfiori";6;TRUE;FALSE;NA;NA
"515";515;"rt psoloficial ate roger waters do pink floyd sabe o que esta acontecendo no brasil foratemer diretasja via midianinja httpst�";FALSE;0;NA;"2017-05-22 18:36:23";FALSE;NA;866724439504941056;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"cillacarvalho";19;TRUE;FALSE;NA;NA
"516";516;"rt whyminsuga eu me amo voces se amam o namjoon lembrou do fanchart do brasil qnd ele mudou a letra eu to chorando muito alguem me�";FALSE;0;NA;"2017-05-22 18:36:23";FALSE;NA;866724437869178880;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"2JMonstur";578;TRUE;FALSE;NA;NA
"517";517;"rt jairbolsonaro esse tipo homenagem e o melhor revigorante obrigado e tenha certeza que tratemos nosso brasil volta";FALSE;0;NA;"2017-05-22 18:36:22";FALSE;NA;866724433687437312;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"aramosfreitas1";741;TRUE;FALSE;NA;NA
"518";518;"blogdonoblat politicos nao representam seus eleitores apenas fenm os interesses uns dos outros no brasil atua�";FALSE;0;"BlogdoNoblat";"2017-05-22 18:36:22";TRUE;866721574841270272;866724433448370176;16794066;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"UmBrasildeTds";0;FALSE;FALSE;NA;NA
"519";519;"meu filho esta preso por lealda a voce diz pai frerico pacheco para aecio neves";FALSE;0;NA;"2017-05-22 18:36:22";FALSE;NA;866724432018124800;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"MarianoMartinsX";0;FALSE;FALSE;NA;NA
"520";520;"rt oclaro �meirelles e o instrumento do capital financeiro para struir o estado social� brasil 247 o ";FALSE;0;NA;"2017-05-22 18:36:21";FALSE;NA;866724427630882816;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"J_Gondim";1;TRUE;FALSE;NA;NA
"521";521;"switch pegou 1 em tajiquistao edu00a0u00bdu00b8u008du00a0u00bdu00b8u008du00a0u00bdu00b8u008d 3 pego no total brasil mairitius tajiquistao";FALSE;0;NA;"2017-05-22 18:36:20";FALSE;NA;866724424308977664;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"NickyBrayon";0;FALSE;FALSE;NA;NA
"522";522;"rt papelpop chloe a do meme esta no brasil e vai se encontrar com a giovanna do forninho";FALSE;0;NA;"2017-05-22 18:36:20";FALSE;NA;866724424048930816;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>";"thestrrain";147;TRUE;FALSE;NA;NA
"523";523;"rt villaveradao dia 24 tods as ruas em brasilia e no brasil pois dos dialogos criminosos d temer e aecio nenhumdireitoamenos forat�";FALSE;0;NA;"2017-05-22 18:36:19";FALSE;NA;866724422329257984;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"mdenser";13;TRUE;FALSE;NA;NA
"524";524;"apos moro dizer que nao recebeu nuncia contra tucanos dallagnol ve explicacoes ao pais por inocentar psdb em";FALSE;0;NA;"2017-05-22 18:36:18";FALSE;NA;866724416478216192;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"gersonlmartins";0;FALSE;FALSE;NA;NA
"525";525;"a situacao ta cada dia mais dificil no brasil ainda bem que eu moro na internet";FALSE;0;NA;"2017-05-22 18:36:18";FALSE;NA;866724414922084352;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"drigo_9004";0;FALSE;FALSE;NA;NA
"526";526;"rt sheeranpoetry abencoado seja ed sheeran com a camisa do brasil da pra acreditar que teremos isso novamente aaaaaaa so vem welcomeb�";FALSE;0;NA;"2017-05-22 18:36:17";FALSE;NA;866724412690767872;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"swiftreasons13";792;TRUE;FALSE;NA;NA
"527";527;"pois da surra historica do pt nas eleicoes municipais creio que lula nao tem a menor chance brasil";FALSE;1;NA;"2017-05-22 18:36:16";FALSE;NA;866724408790048768;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"veraluca1";0;FALSE;FALSE;NA;NA
"528";528;"golpisto no jornal da marg tiete fenremos o brasil tendo como missao a entrega um novo pais sim por favor entrega o pais";FALSE;0;NA;"2017-05-22 18:36:15";FALSE;NA;866724405581426688;NA;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"danimie";0;FALSE;FALSE;NA;NA
"529";529;"brucelino o brasil ta passando mais vergonha que noix";FALSE;0;"brucelino";"2017-05-22 18:36:15";FALSE;866714360890130432;866724402347614208;82685381;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"kabarizon";0;FALSE;FALSE;NA;NA
"530";530;"vamo transar ate o brasil melhorar";FALSE;0;NA;"2017-05-22 18:36:14";FALSE;NA;866724400334286848;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Nyyn_Santos";0;FALSE;FALSE;NA;NA
"531";531;"rt ygorfremo primeira turma do curso ehferu041fagem com apenas 6 alunas se forma no brasil entenda";FALSE;0;NA;"2017-05-22 18:36:14";FALSE;NA;866724398866325504;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"dricapx";234;TRUE;FALSE;NA;NA
"532";532;"veja o brasileiro merece o brasil que tem ";FALSE;0;"VEJA";"2017-05-22 18:36:14";FALSE;866660250581184512;866724397809360896;17715048;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"artacho45";0;FALSE;FALSE;NA;NA
"533";533;"8 ingresso no site se alguem quiser kardbrasil humorkard cardiackard";FALSE;0;NA;"2017-05-22 18:36:13";FALSE;NA;866724396278456320;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"captainana_snow";0;FALSE;FALSE;NA;NA
"534";534;"rt geralp10oficial 22051997 o dia em que o gremio calou o maracana era o tri do agora penta da copa do brasil gremio reicopas n�";FALSE;0;NA;"2017-05-22 18:36:13";FALSE;NA;866724393979977728;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"JuliaCristina0";43;TRUE;FALSE;NA;NA
"535";535;"sjayanthi brazilfinance lmonasterio bctenas precisamos por em pratica o meu plano economico produzir apenas o�";FALSE;0;"sjayanthi";"2017-05-22 18:36:12";TRUE;866720692322152448;866724391203332096;22995626;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";"maresolitude";0;FALSE;FALSE;NA;NA
"536";536;"rt putadoferal homem da mala era assessor especial operador temer antes ir para a jbs ";FALSE;0;NA;"2017-05-22 18:36:12";FALSE;NA;866724390343512064;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"al17212";25;TRUE;FALSE;NA;NA
"537";537;"bem cedo do brasil do generoso e velho brasil nada restou nem sequer brasileiros porque so havia doutores";FALSE;0;NA;"2017-05-22 18:36:11";FALSE;NA;866724388116332544;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Mo_Americanoid";0;FALSE;FALSE;NA;NA
"538";538;"rt comvcluanjo segundo o meu crush dudu borges o dvd 10 anos vai ser um dos maiores projetos do brasil e nois ja ta como";FALSE;0;NA;"2017-05-22 18:36:09";FALSE;NA;866724380495290368;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"ParedeLS";123;TRUE;FALSE;NA;NA
"539";539;"retweeted joao luis jr joaoluisjr eleicoes indiretas para que o brasil nao pare fera o brasil nao so";FALSE;0;NA;"2017-05-22 18:36:08";FALSE;NA;866724374853890048;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"lariodiniz";0;FALSE;FALSE;NA;NA
"540";540;"rt dudsrangel hoje madrugada acabou a tour da gaby spanic a usurpadora no brasil dias e dias sem dormir�";FALSE;0;NA;"2017-05-22 18:36:08";FALSE;NA;866724373855694848;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Brisa_Saieny";94;TRUE;FALSE;NA;NA
"541";541;"rt ajanereis apuracao crimes fiscais politicos esbarra em �lista vip� da receita via elpaisbrasil";FALSE;0;NA;"2017-05-22 18:36:07";FALSE;NA;866724372354142208;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>";"dorigatti";6;TRUE;FALSE;NA;NA
"542";542;"rt revistasurfar etapa brasileira nao poria ter sido melhor assista";FALSE;0;NA;"2017-05-22 18:36:07";FALSE;NA;866724369619337216;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"zaradread";2;TRUE;FALSE;NA;NA
"543";543;"rt historiagremio 22051997 gremio tricampeao invicto da copa do brasil";FALSE;0;NA;"2017-05-22 18:36:06";FALSE;NA;866724366976942080;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"leehbig";59;TRUE;FALSE;NA;NA
"544";544;"�temer peru o apoio do oligopolio da midia e nao vai se sustentar�";FALSE;0;NA;"2017-05-22 18:36:06";FALSE;NA;866724366679248896;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"gersonlmartins";0;FALSE;FALSE;NA;NA
"545";545;"rt papelpop chloe a do meme esta no brasil e vai se encontrar com a giovanna do forninho";FALSE;0;NA;"2017-05-22 18:36:04";FALSE;NA;866724357212647424;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"yasminlorca";147;TRUE;FALSE;NA;NA
"546";546;"rt sputnikbrasil stf suspen julgamento possivel fim do inquerito contra temer";FALSE;0;NA;"2017-05-22 18:36:03";FALSE;NA;866724354842742784;NA;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>";"progiuri";9;TRUE;FALSE;NA;NA
"547";547;"rt camilacabellobr diplo comentou na livestream da camila no instagram vem pro brasil edu00a0u00bdu00b8u0082";FALSE;0;NA;"2017-05-22 18:36:03";FALSE;NA;866724354578624512;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"AnaaCaar";718;TRUE;FALSE;NA;NA
"548";548;"flamengo treina se preparando para jogo volta pelas oitavas da copa do brasil contra o atleticogo gefla";FALSE;1;NA;"2017-05-22 18:36:03";FALSE;NA;866724353689440256;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"tbenevenutte";0;FALSE;FALSE;NA;NA
"549";549;"rt brasil247 homem da mala era assessor especial operador temer antes ir para a jbs brasil 247 via b�";FALSE;0;NA;"2017-05-22 18:36:03";FALSE;NA;866724352959684608;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"SturtSilva";51;TRUE;FALSE;NA;NA
